OrderID,OrderDate,Product,Category,Quantity,UnitPrice,Region,StockLevel
7102,2024-04-28,Laptop,Furniture,2,976.86,North,12
7103,2024-08-25,Shoes,Clothing,4,856.99,North,11
7104,2024-02-03,Shirt,Electronics,4,180.26,North,26
7105,2024-06-17,Chair,Electronics,2,163.46,North,32
7106,2024-01-10,Chair,Electronics,6,399.38,South,30
7107,2024-05-01,Shoes,Furniture,2,233.18,East,10
7108,2024-05-24,Laptop,Clothing,8,679.23,West,16
7109,2024-08-10,Chair,Clothing,4,93.71,North,37
7110,2024-09-13,Shoes,Electronics,1,449.28,South,1
7111,2024-09-24,Phone,Electronics,7,287.55,West,2
7112,2024-12-24,Chair,Furniture,6,599.45,West,33
7113,2024-01-04,Phone,Furniture,6,799.09,North,49
7114,2024-12-19,Laptop,Clothing,3,924.33,North,31
7115,2024-04-15,Chair,Furniture,7,964.21,South,23
7116,2024-03-25,Shoes,Furniture,6,357.68,North,23
7117,2024-08-01,Shirt,Furniture,9,857.29,West,12
7118,2024-04-30,Chair,Electronics,3,596.04,North,21
7119,2024-05-11,Chair,Electronics,3,695.33,South,18
7120,2024-12-03,Chair,Clothing,4,852.62,South,29
7121,2024-07-15,Chair,Furniture,3,138.81,South,38
7122,2024-01-19,Shoes,Electronics,4,947.93,South,20
7123,2024-05-09,Shoes,Furniture,6,551.92,South,47
7124,2024-01-12,Shirt,Clothing,1,342.64,North,22
7125,2024-03-21,Shoes,Furniture,2,345.34,East,15
7126,2024-11-25,Shoes,Clothing,6,753.49,South,41
7127,2024-12-19,Laptop,Clothing,6,681.87,East,6
7128,2024-09-18,Laptop,Electronics,1,732.19,North,19
7129,2024-05-04,Phone,Furniture,6,260.47,South,47
7130,2024-11-02,Shirt,Electronics,9,178.49,East,41
7131,2024-09-23,Laptop,Furniture,8,724.64,East,13
7132,2024-05-19,Shirt,Furniture,5,305.5,West,25
7133,2024-11-24,Shirt,Clothing,4,230.21,East,21
7134,2024-01-02,Chair,Clothing,6,222.46,West,40
7135,2024-01-08,Shirt,Furniture,5,156.92,West,35
7136,2024-09-06,Chair,Electronics,6,432.55,East,25
7137,2024-05-18,Phone,Clothing,3,268.34,West,11
7138,2024-05-03,Phone,Clothing,7,894.93,East,48
7139,2024-11-04,Phone,Furniture,8,692.25,West,30
7140,2024-08-15,Chair,Furniture,5,746.42,South,39
7141,2024-01-10,Chair,Clothing,5,409.57,South,3
7142,2024-07-30,Phone,Electronics,4,604.21,South,39
7143,2024-04-21,Chair,Clothing,5,505.79,East,26
7144,2024-01-08,Shoes,Furniture,8,175.78,East,8
7145,2024-10-18,Shoes,Clothing,5,57.38,North,11
7146,2024-12-27,Chair,Furniture,9,686.68,East,28
7147,2024-09-09,Chair,Clothing,1,129.96,North,27
7148,2024-01-14,Laptop,Furniture,7,66.78,North,15
7149,2024-08-27,Laptop,Furniture,5,447.45,South,7
7150,2024-08-29,Shirt,Electronics,4,740.65,East,46
7151,2024-12-07,Shirt,Furniture,3,771.18,East,48
7152,2024-05-28,Shirt,Clothing,7,874.73,North,12
7153,2024-08-23,Phone,Furniture,2,207.22,North,13
7154,2024-11-01,Shoes,Clothing,5,985.77,East,14
7155,2024-06-15,Phone,Electronics,2,765.58,North,8
7156,2024-01-20,Chair,Clothing,7,165.64,East,43
7157,2024-08-03,Laptop,Electronics,6,842.31,East,31
7158,2024-12-08,Chair,Electronics,7,503.97,West,21
7159,2024-05-14,Chair,Furniture,9,75.88,North,24
7160,2024-05-08,Laptop,Electronics,2,140.72,South,40
7161,2024-10-20,Chair,Clothing,9,439.55,East,25
7162,2024-09-02,Shirt,Electronics,7,535.2,North,44
7163,2024-07-07,Laptop,Electronics,2,948.02,North,28
7164,2024-02-13,Chair,Furniture,2,223.56,North,17
7165,2024-03-26,Shirt,Clothing,4,479.36,East,35
7166,2024-02-13,Shirt,Electronics,2,233.63,East,19
7167,2024-11-25,Shoes,Furniture,1,562.82,East,32
7168,2024-05-24,Shirt,Furniture,6,910.22,North,19
7169,2024-02-20,Phone,Clothing,5,572.07,South,2
7170,2024-08-29,Laptop,Furniture,3,514.97,West,42
7171,2024-10-20,Laptop,Electronics,1,752.63,South,33
7172,2024-02-20,Laptop,Furniture,9,156.14,East,5
7173,2024-09-22,Chair,Clothing,8,906.56,East,30
7174,2024-04-29,Chair,Clothing,6,581.86,East,34
7175,2024-07-18,Phone,Furniture,6,689.45,South,31
7176,2024-09-04,Shirt,Electronics,4,820.77,South,41
7177,2024-03-10,Chair,Furniture,2,638.69,East,8
7178,2024-12-06,Shirt,Clothing,4,644.79,West,45
7179,2024-02-26,Shirt,Furniture,2,732.33,West,47
7180,2024-02-08,Chair,Furniture,7,61.71,North,26
7181,2024-10-15,Chair,Electronics,9,388.39,South,23
7182,2024-01-18,Phone,Furniture,2,963.31,West,49
7183,2024-08-07,Shoes,Electronics,9,265.36,East,21
7184,2024-11-08,Laptop,Furniture,9,546.83,South,29
7185,2024-08-31,Chair,Furniture,8,183.67,North,35
7186,2024-12-17,Chair,Electronics,1,330.04,North,25
7187,2024-10-30,Shirt,Electronics,5,719.91,South,49
7188,2024-10-24,Shoes,Clothing,4,646.66,East,1
7189,2024-10-09,Chair,Electronics,7,420.17,West,41
7190,2024-03-14,Shoes,Furniture,8,938.7,South,43
7191,2024-04-19,Laptop,Clothing,8,777.3,East,6
7192,2024-06-28,Shirt,Electronics,2,275.24,South,26
7193,2024-02-01,Phone,Electronics,3,470.79,North,15
7194,2024-08-21,Laptop,Clothing,7,879.25,South,48
7195,2024-10-08,Shoes,Furniture,4,32.24,East,45
7196,2024-01-25,Shoes,Furniture,6,585.65,East,28
7197,2024-11-26,Laptop,Clothing,8,239.64,North,20
7198,2024-10-05,Shoes,Furniture,8,73.18,East,25
7199,2024-08-13,Phone,Electronics,7,913.73,East,17
7200,2024-02-26,Phone,Furniture,2,818.12,North,0
7201,2024-06-28,Shoes,Electronics,2,193.44,East,1
7202,2024-08-19,Shoes,Furniture,3,838.58,East,13
7203,2024-12-08,Phone,Electronics,4,154.96,South,37
7204,2024-10-13,Shoes,Clothing,1,481.4,South,14
7205,2024-03-04,Chair,Electronics,5,728.52,South,35
7206,2024-08-19,Shirt,Furniture,7,538.47,South,23
7207,2024-10-15,Chair,Electronics,5,852.27,West,24
7208,2024-07-31,Shoes,Furniture,7,620.71,South,8
7209,2024-09-14,Shoes,Furniture,5,437.63,South,14
7210,2024-01-18,Shirt,Electronics,8,925.91,South,36
7211,2024-06-23,Shoes,Furniture,7,45.93,North,5
7212,2024-08-16,Shirt,Clothing,1,493.51,South,42
7213,2024-08-13,Phone,Furniture,1,664.17,West,44
7214,2024-03-24,Shirt,Clothing,5,837.7,West,11
7215,2024-10-17,Shirt,Clothing,2,545.74,West,26
7216,2024-09-02,Chair,Furniture,9,886.66,East,6
7217,2024-04-19,Shoes,Clothing,2,432.01,North,27
7218,2024-09-10,Phone,Clothing,9,323.96,South,11
7219,2024-03-28,Laptop,Electronics,2,974.07,South,41
7220,2024-03-12,Shirt,Clothing,4,670.51,East,34
7221,2024-01-30,Laptop,Clothing,3,431.52,North,1
7222,2024-06-20,Shoes,Clothing,6,879.41,East,25
7223,2024-11-04,Shirt,Clothing,4,686.25,West,19
7224,2024-12-08,Laptop,Clothing,9,641.56,East,24
7225,2024-06-25,Chair,Furniture,9,731.25,North,20
7226,2024-05-18,Laptop,Clothing,9,740.91,East,0
7227,2024-07-12,Chair,Furniture,3,498.05,North,27
7228,2024-07-04,Phone,Furniture,3,425.11,East,37
7229,2024-08-05,Shoes,Furniture,4,910.19,North,12
7230,2024-06-12,Laptop,Electronics,9,502.28,South,29
7231,2024-06-09,Shirt,Electronics,6,223.66,West,9
7232,2024-01-13,Shoes,Furniture,9,526.39,North,44
7233,2024-10-22,Laptop,Electronics,8,44.08,East,21
7234,2024-03-29,Shirt,Clothing,7,726.09,East,28
7235,2024-11-19,Shirt,Furniture,5,135.71,West,4
7236,2024-02-11,Shirt,Furniture,9,120.61,South,7
7237,2024-07-28,Shirt,Furniture,4,946.89,South,10
7238,2024-08-16,Laptop,Electronics,4,774.83,South,25
7239,2024-12-15,Phone,Electronics,8,420.09,North,18
7240,2024-10-01,Chair,Electronics,4,247.18,West,18
7241,2024-10-05,Chair,Clothing,7,845.06,North,29
7242,2024-09-07,Chair,Electronics,4,968.9,North,35
7243,2024-11-05,Phone,Furniture,1,513.27,North,41
7244,2024-07-26,Shirt,Electronics,9,584.28,North,8
7245,2024-11-16,Shirt,Electronics,4,250.62,East,6
7246,2024-05-19,Shoes,Electronics,3,593.36,East,17
7247,2024-10-06,Chair,Electronics,3,406.59,East,8
7248,2024-02-03,Chair,Furniture,9,847.12,North,5
7249,2024-11-04,Shirt,Electronics,8,383.34,South,5
7250,2024-01-18,Chair,Furniture,7,652.29,East,44
7251,2024-02-26,Shirt,Electronics,7,211.43,West,21
7252,2024-04-21,Shirt,Clothing,4,99.77,East,16
7253,2024-01-05,Shirt,Clothing,3,49.95,North,14
7254,2024-06-30,Laptop,Furniture,4,421.49,North,8
7255,2024-01-13,Laptop,Furniture,6,171.89,North,5
7256,2024-12-04,Laptop,Clothing,4,993.55,East,22
7257,2024-10-11,Laptop,Clothing,4,800.4,South,16
7258,2024-09-15,Phone,Electronics,2,696.44,North,31
7259,2024-03-30,Shoes,Clothing,7,805.29,West,31
7260,2024-04-13,Shoes,Furniture,6,270.12,North,36
7261,2024-07-04,Shirt,Furniture,2,880.47,South,2
7262,2024-09-06,Chair,Clothing,5,995.68,South,15
7263,2024-09-11,Laptop,Furniture,6,296.96,South,1
7264,2024-03-16,Shoes,Electronics,5,984.8,North,2
7265,2024-04-17,Shoes,Electronics,4,327.19,West,40
7266,2024-06-04,Laptop,Clothing,9,21.61,West,13
7267,2024-03-22,Phone,Furniture,3,373.54,North,13
7268,2024-03-17,Phone,Clothing,2,997.54,East,29
7269,2024-09-14,Shoes,Furniture,9,638.8,East,48
7270,2024-05-06,Phone,Furniture,8,698.52,West,39
7271,2024-10-08,Laptop,Furniture,9,245.96,East,48
7272,2024-03-28,Shoes,Electronics,3,154.46,East,26
7273,2024-07-22,Laptop,Furniture,1,886.66,West,16
7274,2024-01-16,Phone,Electronics,1,419.26,East,38
7275,2024-05-30,Laptop,Furniture,3,14.07,East,8
7276,2024-09-10,Phone,Clothing,4,301.3,North,35
7277,2024-07-06,Phone,Electronics,2,203.77,East,9
7278,2024-11-24,Laptop,Electronics,8,607.73,West,28
7279,2024-02-01,Phone,Electronics,3,758.56,North,3
7280,2024-09-27,Shirt,Clothing,4,502.52,West,20
7281,2024-01-05,Laptop,Electronics,6,194.04,North,36
7282,2024-11-25,Shirt,Clothing,6,67.38,West,1
7283,2024-11-03,Laptop,Furniture,2,320.4,South,14
7284,2024-11-28,Phone,Furniture,6,807.9,North,27
7285,2024-06-17,Phone,Clothing,4,425.32,North,24
7286,2024-06-29,Shoes,Electronics,5,259.73,North,25
7287,2024-06-26,Shoes,Electronics,7,30.52,West,8
7288,2024-05-22,Shirt,Clothing,7,501.1,South,29
7289,2024-12-27,Phone,Furniture,6,687.97,North,8
7290,2024-09-04,Shoes,Clothing,6,198.43,South,0
7291,2024-05-06,Phone,Electronics,6,541.82,East,11
7292,2024-09-19,Laptop,Electronics,4,426.53,North,44
7293,2024-02-09,Shoes,Electronics,3,706.91,East,12
7294,2024-12-20,Shirt,Electronics,1,862.0,North,13
7295,2024-09-11,Shoes,Furniture,3,313.98,South,9
7296,2024-05-22,Phone,Furniture,3,905.72,East,16
7297,2024-08-27,Chair,Furniture,9,709.88,West,16
7298,2024-08-15,Chair,Electronics,3,46.79,North,30
7299,2024-12-06,Phone,Electronics,8,793.33,North,45
7300,2024-07-16,Laptop,Electronics,8,499.68,South,48
7301,2024-03-05,Shoes,Clothing,3,946.01,West,25
7302,2024-01-11,Chair,Electronics,6,330.4,North,34
7303,2024-04-17,Laptop,Furniture,8,595.3,East,35
7304,2024-01-26,Phone,Furniture,8,956.58,West,10
7305,2024-05-30,Laptop,Furniture,9,278.45,West,15
7306,2024-08-08,Phone,Clothing,9,477.23,South,28
7307,2024-12-06,Shoes,Furniture,8,754.97,East,44
7308,2024-08-24,Laptop,Clothing,7,694.19,East,17
7309,2024-08-24,Shoes,Clothing,3,840.32,North,10
7310,2024-08-06,Laptop,Clothing,7,524.6,North,10
7311,2024-05-30,Phone,Electronics,4,325.73,West,8
7312,2024-05-02,Phone,Electronics,2,539.73,West,24
7313,2024-05-23,Laptop,Furniture,8,356.46,South,31
7314,2024-07-07,Phone,Furniture,2,184.67,West,33
7315,2024-09-11,Shirt,Clothing,1,559.42,South,2
7316,2024-03-08,Shirt,Electronics,5,57.9,South,13
7317,2024-04-13,Shoes,Furniture,9,46.21,East,47
7318,2024-12-01,Shirt,Furniture,5,73.93,East,39
7319,2024-06-07,Shirt,Electronics,2,675.89,West,24
7320,2024-11-04,Chair,Clothing,4,412.92,West,15
7321,2024-12-27,Chair,Furniture,8,499.17,East,35
7322,2024-10-26,Chair,Furniture,7,349.96,West,8
7323,2024-03-30,Chair,Electronics,5,261.1,East,3
7324,2024-12-22,Phone,Electronics,4,364.72,North,44
7325,2024-09-12,Shoes,Clothing,5,201.44,West,1
7326,2024-12-18,Shoes,Clothing,7,681.97,South,24
7327,2024-08-07,Shirt,Furniture,5,110.72,North,49
7328,2024-01-09,Shoes,Clothing,8,521.73,North,21
7329,2024-01-12,Shirt,Furniture,7,482.06,West,4
7330,2024-11-20,Shoes,Furniture,7,308.9,East,48
7331,2024-08-31,Laptop,Electronics,9,111.27,South,20
7332,2024-06-30,Laptop,Furniture,8,706.32,East,9
7333,2024-10-10,Shoes,Electronics,8,573.84,West,22
7334,2024-11-07,Phone,Furniture,6,811.38,East,26
7335,2024-04-08,Shirt,Furniture,7,243.17,West,29
7336,2024-07-15,Shoes,Furniture,8,793.65,West,3
7337,2024-08-13,Shirt,Clothing,5,299.03,South,5
7338,2024-11-28,Chair,Clothing,2,121.46,West,25
7339,2024-04-12,Shoes,Electronics,7,143.57,South,9
7340,2024-04-15,Phone,Furniture,3,228.85,North,48
7341,2024-12-30,Chair,Electronics,8,685.6,East,4
7342,2024-02-27,Shoes,Electronics,6,251.52,West,38
7343,2024-03-18,Laptop,Furniture,4,607.83,East,36
7344,2024-03-15,Shoes,Clothing,2,263.96,East,39
7345,2024-02-11,Laptop,Clothing,7,371.57,South,0
7346,2024-11-19,Laptop,Electronics,1,890.82,East,33
7347,2024-06-29,Shoes,Clothing,7,505.36,East,47
7348,2024-02-02,Shoes,Furniture,7,604.25,East,7
7349,2024-03-11,Laptop,Furniture,3,197.38,West,20
7350,2024-02-25,Shirt,Clothing,4,140.19,East,30
7351,2024-04-14,Chair,Clothing,4,419.05,North,46
7352,2024-07-18,Phone,Electronics,4,856.83,South,22
7353,2024-04-10,Shoes,Clothing,9,248.51,North,10
7354,2024-09-12,Chair,Electronics,6,625.48,South,15
7355,2024-11-02,Chair,Furniture,9,873.38,East,26
7356,2024-03-14,Shirt,Furniture,4,935.07,South,6
7357,2024-06-19,Chair,Furniture,7,993.85,West,48
7358,2024-05-22,Shoes,Clothing,9,765.33,West,23
7359,2024-06-14,Chair,Clothing,3,84.26,North,31
7360,2024-09-17,Shoes,Clothing,3,872.75,West,34
7361,2024-08-08,Shoes,Electronics,6,886.78,East,30
7362,2024-03-23,Laptop,Electronics,8,561.71,North,46
7363,2024-06-30,Shirt,Electronics,1,76.76,North,28
7364,2024-11-02,Phone,Furniture,4,481.9,North,3
7365,2024-01-10,Laptop,Electronics,8,218.59,West,34
7366,2024-01-04,Phone,Clothing,6,447.69,South,10
7367,2024-12-16,Shoes,Clothing,2,726.89,West,33
7368,2024-12-01,Laptop,Furniture,8,670.88,North,38
7369,2024-10-18,Chair,Clothing,1,782.19,South,14
7370,2024-10-07,Chair,Clothing,1,481.76,North,13
7371,2024-08-02,Phone,Clothing,7,515.68,North,20
7372,2024-04-07,Shoes,Electronics,3,936.33,South,6
7373,2024-04-10,Phone,Electronics,8,634.87,South,16
7374,2024-01-09,Shirt,Clothing,9,750.07,North,41
7375,2024-03-01,Chair,Clothing,8,667.87,North,17
7376,2024-11-04,Laptop,Clothing,1,644.08,West,13
7377,2024-05-25,Laptop,Clothing,1,914.41,West,37
7378,2024-03-03,Laptop,Electronics,6,362.92,West,28
7379,2024-04-30,Chair,Furniture,1,433.41,East,9
7380,2024-08-13,Shoes,Clothing,8,385.95,North,16
7381,2024-04-14,Chair,Electronics,6,767.54,West,31
7382,2024-09-16,Chair,Clothing,5,869.74,North,19
7383,2024-12-14,Laptop,Furniture,6,363.93,East,16
7384,2024-09-11,Chair,Electronics,4,150.92,West,45
7385,2024-07-25,Laptop,Electronics,1,499.17,West,6
7386,2024-01-28,Shoes,Furniture,7,984.49,North,38
7387,2024-06-18,Shirt,Furniture,9,211.64,North,43
7388,2024-12-01,Laptop,Electronics,4,457.48,South,29
7389,2024-03-16,Phone,Furniture,4,278.67,South,37
7390,2024-04-25,Shirt,Clothing,9,923.45,West,39
7391,2024-03-09,Shoes,Furniture,4,555.41,South,40
7392,2024-12-19,Shirt,Furniture,4,582.96,West,49
7393,2024-08-21,Laptop,Electronics,8,18.18,North,9
7394,2024-01-01,Shoes,Furniture,4,656.25,South,31
7395,2024-06-15,Phone,Electronics,9,313.29,West,25
7396,2024-12-17,Laptop,Clothing,8,518.28,North,47
7397,2024-08-05,Laptop,Furniture,5,535.76,West,16
7398,2024-09-29,Shoes,Furniture,9,596.3,East,0
7399,2024-09-07,Shoes,Electronics,8,825.3,South,38
7400,2024-12-12,Shirt,Electronics,4,305.95,East,25
7401,2024-12-09,Phone,Furniture,4,263.6,North,29
7402,2024-06-22,Shirt,Electronics,1,797.85,West,8
7403,2024-06-18,Shirt,Furniture,4,721.53,West,43
7404,2024-09-02,Laptop,Clothing,8,233.36,North,32
7405,2024-03-30,Shoes,Furniture,5,10.83,East,25
7406,2024-02-18,Laptop,Clothing,6,669.28,West,41
7407,2024-10-20,Phone,Clothing,4,165.61,East,9
7408,2024-05-29,Shirt,Electronics,5,957.43,East,41
7409,2024-05-11,Phone,Electronics,8,608.36,East,31
7410,2024-02-28,Shoes,Electronics,9,851.16,South,38
7411,2024-11-19,Shoes,Electronics,3,807.57,East,46
7412,2024-07-17,Chair,Furniture,4,562.22,South,41
7413,2024-08-02,Phone,Clothing,1,443.97,East,47
7414,2024-02-18,Laptop,Furniture,5,501.83,East,47
7415,2024-08-19,Phone,Clothing,4,804.96,South,32
7416,2024-09-03,Shirt,Clothing,6,644.05,West,26
7417,2024-08-26,Shoes,Clothing,6,213.66,West,42
7418,2024-06-16,Shoes,Furniture,6,613.26,North,28
7419,2024-02-17,Phone,Electronics,3,410.62,North,18
7420,2024-02-20,Phone,Furniture,7,70.68,West,17
7421,2024-10-25,Phone,Clothing,3,387.46,North,34
7422,2024-04-07,Shirt,Furniture,6,235.33,West,46
7423,2024-08-03,Shirt,Clothing,1,840.2,North,27
7424,2024-06-25,Laptop,Electronics,8,113.95,West,37
7425,2024-03-20,Phone,Electronics,7,367.02,South,9
7426,2024-07-03,Laptop,Furniture,9,698.54,North,2
7427,2024-01-27,Chair,Electronics,3,898.42,South,41
7428,2024-07-13,Shirt,Clothing,8,341.96,South,28
7429,2024-08-01,Shoes,Clothing,2,610.37,South,15
7430,2024-12-07,Chair,Electronics,9,379.91,South,35
7431,2024-04-23,Shoes,Electronics,1,210.85,South,0
7432,2024-08-29,Chair,Electronics,7,332.46,East,17
7433,2024-05-03,Laptop,Furniture,1,639.54,South,3
7434,2024-10-31,Laptop,Furniture,6,719.18,North,4
7435,2024-03-16,Shirt,Clothing,1,376.9,South,20
7436,2024-11-06,Shoes,Furniture,4,161.01,North,3
7437,2024-11-07,Chair,Furniture,7,148.16,South,19
7438,2024-07-14,Phone,Clothing,2,814.49,North,18
7439,2024-12-16,Phone,Clothing,3,656.74,South,34
7440,2024-02-13,Shirt,Electronics,4,730.75,West,44
7441,2024-07-04,Shoes,Electronics,6,493.37,East,23
7442,2024-12-08,Phone,Furniture,9,462.75,North,19
7443,2024-09-02,Shirt,Clothing,4,219.04,North,49
7444,2024-03-24,Shirt,Furniture,6,176.66,South,27
7445,2024-07-25,Shoes,Furniture,7,162.37,North,37
7446,2024-05-30,Phone,Clothing,4,991.87,South,23
7447,2024-06-04,Phone,Clothing,6,822.68,East,19
7448,2024-01-16,Phone,Clothing,3,629.87,West,23
7449,2024-06-13,Laptop,Clothing,5,222.26,West,5
7450,2024-05-24,Phone,Furniture,4,344.28,East,37
7451,2024-02-06,Chair,Furniture,7,357.28,South,24
7452,2024-11-28,Laptop,Furniture,6,482.9,South,31
7453,2024-02-14,Laptop,Clothing,7,427.78,East,16
7454,2024-07-24,Laptop,Electronics,6,934.81,North,16
7455,2024-03-02,Laptop,Furniture,2,723.6,North,4
7456,2024-12-21,Shirt,Electronics,7,90.59,North,16
7457,2024-11-03,Chair,Electronics,8,366.36,East,8
7458,2024-01-19,Shoes,Electronics,7,141.63,West,19
7459,2024-12-30,Phone,Clothing,4,286.56,West,1
7460,2024-10-26,Laptop,Clothing,4,959.3,West,18
7461,2024-01-07,Shoes,Furniture,5,708.21,South,8
7462,2024-09-05,Shirt,Furniture,9,17.77,East,39
7463,2024-04-26,Shoes,Clothing,5,335.57,North,18
7464,2024-03-08,Laptop,Clothing,2,444.31,West,44
7465,2024-02-03,Chair,Electronics,5,606.48,West,3
7466,2024-07-12,Shoes,Clothing,3,504.73,West,5
7467,2024-11-20,Laptop,Clothing,8,79.08,South,35
7468,2024-02-24,Laptop,Clothing,2,520.39,South,10
7469,2024-09-22,Phone,Clothing,4,138.96,North,20
7470,2024-02-11,Phone,Electronics,5,524.01,West,41
7471,2024-10-23,Chair,Furniture,4,253.61,West,47
7472,2024-08-18,Phone,Electronics,5,152.75,West,24
7473,2024-01-10,Chair,Clothing,4,295.04,South,29
7474,2024-12-23,Shirt,Clothing,3,108.63,North,17
7475,2024-05-07,Shirt,Furniture,1,291.14,East,24
7476,2024-06-27,Phone,Furniture,4,868.26,South,20
7477,2024-07-11,Shirt,Furniture,9,314.1,West,22
7478,2024-04-01,Shoes,Electronics,1,475.52,North,29
7479,2024-08-18,Shoes,Furniture,7,524.61,North,43
7480,2024-03-18,Shoes,Clothing,3,186.51,East,45
7481,2024-03-25,Shirt,Clothing,8,447.37,West,17
7482,2024-01-30,Shoes,Clothing,6,854.45,South,32
7483,2024-07-31,Chair,Electronics,1,89.72,South,44
7484,2024-02-18,Laptop,Furniture,5,923.59,South,34
7485,2024-09-21,Phone,Furniture,8,872.4,West,45
7486,2024-05-24,Chair,Furniture,3,857.27,West,21
7487,2024-03-09,Shoes,Furniture,4,206.56,West,49
7488,2024-02-27,Laptop,Clothing,7,489.47,South,23
7489,2024-07-03,Phone,Electronics,6,619.99,West,22
7490,2024-03-02,Chair,Furniture,7,108.95,West,0
7491,2024-11-03,Phone,Clothing,9,561.28,West,14
7492,2024-10-22,Shirt,Clothing,9,841.64,East,47
7493,2024-06-14,Shoes,Electronics,2,937.19,East,27
7494,2024-06-19,Chair,Furniture,3,285.55,West,41
7495,2024-03-03,Chair,Electronics,4,295.85,West,19
7496,2024-05-26,Laptop,Furniture,6,278.02,South,35
7497,2024-11-01,Laptop,Electronics,5,161.92,North,42
7498,2024-06-09,Laptop,Furniture,6,436.41,West,15
7499,2024-05-20,Phone,Furniture,8,786.62,South,4
7500,2024-11-29,Shoes,Electronics,2,714.97,South,42
7501,2024-04-06,Phone,Furniture,6,901.32,North,49
7502,2024-08-08,Shoes,Electronics,9,362.18,South,14
7503,2024-02-12,Chair,Electronics,5,576.5,North,1
7504,2024-10-18,Phone,Furniture,1,768.87,West,23
7505,2024-04-17,Phone,Furniture,8,899.19,East,12
7506,2024-09-22,Phone,Electronics,4,873.04,North,22
7507,2024-04-04,Shirt,Clothing,8,470.86,West,11
7508,2024-09-18,Shoes,Electronics,4,907.79,West,45
7509,2024-11-08,Shoes,Clothing,8,449.62,East,32
7510,2024-03-11,Phone,Clothing,9,903.8,South,43
7511,2024-08-06,Shirt,Electronics,5,779.2,North,44
7512,2024-01-21,Phone,Electronics,5,229.43,North,24
7513,2024-04-01,Shoes,Electronics,2,930.37,South,34
7514,2024-05-06,Chair,Clothing,9,250.04,East,34
7515,2024-03-20,Shirt,Electronics,4,909.34,North,0
7516,2024-11-07,Shirt,Electronics,3,618.96,North,42
7517,2024-08-25,Phone,Furniture,2,670.7,South,3
7518,2024-06-30,Chair,Furniture,3,118.24,West,30
7519,2024-01-25,Shoes,Furniture,4,75.08,East,27
7520,2024-06-04,Laptop,Electronics,9,968.66,West,10
7521,2024-01-05,Shoes,Electronics,6,343.56,West,31
7522,2024-04-29,Shoes,Electronics,5,845.93,South,1
7523,2024-10-03,Chair,Clothing,9,707.43,North,43
7524,2024-01-18,Shirt,Clothing,8,608.1,South,12
7525,2024-07-16,Shoes,Furniture,6,688.36,West,16
7526,2024-02-26,Shirt,Clothing,3,98.49,South,3
7527,2024-04-02,Chair,Clothing,7,418.27,East,30
7528,2024-01-19,Chair,Clothing,6,611.01,West,37
7529,2024-12-18,Phone,Furniture,8,868.89,West,2
7530,2024-07-11,Laptop,Furniture,6,717.54,East,42
7531,2024-08-24,Chair,Clothing,4,260.28,South,11
7532,2024-10-03,Chair,Electronics,7,985.08,South,43
7533,2024-08-14,Shirt,Furniture,7,646.61,South,17
7534,2024-08-20,Chair,Clothing,8,506.3,North,29
7535,2024-02-09,Shoes,Electronics,2,783.57,West,45
7536,2024-11-18,Phone,Electronics,6,606.67,East,10
7537,2024-06-01,Phone,Furniture,3,712.89,West,23
7538,2024-05-06,Shoes,Electronics,8,620.96,North,20
7539,2024-08-24,Chair,Furniture,4,187.05,West,48
7540,2024-02-24,Laptop,Clothing,4,547.92,East,47
7541,2024-06-20,Chair,Furniture,2,290.27,East,34
7542,2024-04-18,Phone,Electronics,6,574.59,West,3
7543,2024-12-19,Laptop,Furniture,6,134.25,North,25
7544,2024-07-02,Shirt,Furniture,1,239.65,West,7
7545,2024-07-16,Shirt,Clothing,8,810.64,North,23
7546,2024-03-27,Chair,Electronics,3,411.22,South,42
7547,2024-07-19,Chair,Furniture,1,677.05,East,44
7548,2024-12-02,Laptop,Clothing,1,502.87,West,11
7549,2024-11-17,Laptop,Clothing,1,347.29,East,4
7550,2024-10-01,Chair,Clothing,5,500.22,East,15
7551,2024-07-29,Phone,Clothing,5,815.56,West,31
7552,2024-04-27,Shirt,Clothing,1,288.78,South,28
7553,2024-07-09,Laptop,Furniture,5,427.23,East,32
7554,2024-02-11,Phone,Furniture,7,210.56,East,40
7555,2024-02-11,Chair,Electronics,5,357.68,North,13
7556,2024-11-10,Shoes,Furniture,9,886.26,North,24
7557,2024-10-02,Laptop,Electronics,4,787.87,South,7
7558,2024-11-24,Shoes,Electronics,9,379.88,West,26
7559,2024-01-17,Phone,Electronics,8,141.07,East,34
7560,2024-10-09,Shirt,Furniture,1,425.77,South,21
7561,2024-09-14,Phone,Clothing,4,774.01,West,6
7562,2024-03-03,Shirt,Electronics,7,53.36,North,35
7563,2024-03-02,Phone,Clothing,1,747.89,East,46
7564,2024-04-09,Laptop,Electronics,8,683.11,East,11
7565,2024-01-19,Laptop,Furniture,2,74.0,West,8
7566,2024-01-17,Shoes,Electronics,8,639.28,South,49
7567,2024-11-20,Phone,Furniture,4,305.67,East,44
7568,2024-09-02,Phone,Clothing,8,185.51,East,34
7569,2024-09-07,Shoes,Furniture,1,391.03,North,38
7570,2024-03-21,Chair,Clothing,5,213.33,South,18
7571,2024-02-08,Phone,Furniture,9,826.31,North,27
7572,2024-02-05,Phone,Electronics,7,744.58,West,28
